MovieID;Title;Genre;ReleaseYear;ReleaseDate;Country;BudgetUSD;US_BoxOfficeUSD;Global_BoxOfficeUSD;Opening_Day_SalesUSD;One_Week_SalesUSD;IMDbRating;RottenTomatoesScore;NumVotesIMDb;NumVotesRT;Director;LeadActor
190;Yes control;Action;2020;31/5/2020;USA;48408527;63128164;132855909;1665504;35636555;7;73;785;628;Dr. Jonathan Long;Lawrence Thomas
191;Big;Drama;2020;8/4/2020;USA;68004743;33199292;68004743;7322163;14656442;83;74;2519;313;Courtney Reynolds;Sandra Brown
192;Concern;Thriller;1984;1/5/1984;USA;97984952;190794078;315296041;32597129;8986554;84;81;6148;50;Jessica Singh;Patrick Barnett
193;Group behavior;Horror;2015;11/6/2015;India;41552129;70204246;124091238;92840;28625575;53;35;678;171;William Walker;Richard Davis
194;Doctor structure by hit;Action;1962;4/9/1962;USA;97211957;274554711;4679028646;381516969;1406438988;53;42;91502;2628;Megan Sharp;Jamie Cunningham
195;After rest act;Romance;1958;3/2/1958;USA;48233928;82542466;16418373;15651542;40595807;58;58;452;2242;Crystal Harris;Andrew Lyons
196;Other perform;Romance;2012;10/2/2012;USA;53397409;548877963;948399384;9041508;289117335;72;55;4565;50;Benjamin Ray;Jennifer Hall
197;Hundred wear him;Thriller;1987;11/11/1987;China;25104464;160998312;25104464;20939863;83431137;10;96;3571;1964;Matthew Beck;Meghan Johnson
198;Within;Drama;1999;12/2/1999;USA;121504999;5754042;132475739;17134915;31965974;62;67;3096;139;Mr. Drew Clark Jr.;John Perry
199;Available born whom;Comedy;1959;23/12/1959;USA;2354029766;665715965;104228350;679892909;3987303636;61;55;1902;9195;Kelsey Ellis;Brian Mccormick
200;Win;Sci-Fi;1953;4/8/1953;USA;122406235;71588519;122406235;11500238;30190146;74;71;1266;50;Sharon Wilson;Teresa Davis
201;Feeling year;Drama;1973;5/6/1973;Germany;700270486;1756948981;2872306077;404768779;1038943264;61;50;6013;1956;Gary Simmons;Brenda Gomez
202;Lead;Comedy;2007;4/10/2007;USA;3332530824;5940350721;8738025531;1333467594;3032234048;53;60;2090;6482;Jordan Orozco;Christina Buchanan
203;Later per light;Drama;2020;15/9/2020;Australia;17568524;416000158;812737826;115712607;214562372;85;67;4139;50;Barbara Torres;Rebecca Mejia
204;Middle firm;Drama;1983;1/6/1983;USA;2158365328;2574655559;5940115098;420274475;1383973786;10;100;633;2442;Robert Webster;Robert Walker
205;Figure simple tax;Documentary;1951;15/1/1951;USA;318370819;771043752;1140050929;132006001;328447749;75;90;10743;226;Eric Ramirez;Miranda Armstrong
206;Art the language;Romance;1996;14/10/1996;USA;88650816;187781766;319450924;33463426;93973466;78;83;5834;676;Raymond Morris;Mathew Castillo
207;Out ten air;Thriller;2017;14/2/2017;Canada;286197635;643942485;926375801;143954424;371043179;71;75;272;1429;Philip Simmons;Cassandra Dennis
208;Task author;Documentary;2022;15/6/2022;UK;227480007;92802622;227480007;21889871;53547969;43;43;4981;1033;Oscar Santos;Alexander Haley
209;Stand ever;Drama;2000;26/2/2000;USA;5064787427;1279072864;2310044948;3780757707;6749388151;87;74;576;400;Jeremy Ray;Adam Montes
210;South;Comedy;1964;6/9/1964;USA;6524770537;6567307606;109724867;1615560817;2674397062;73;58;2134;12341;Michael Chung;Rebecca Mejia
211;Learn cell;Drama;1985;31/1/1985;USA;221405665;168407911;246801799;17714443;84421148;37;52;4992;7670;Tracy Tucker;Peter Sanders
212;Movement value;Horror;2011;23/12/2011;Canada;310678692;451825233;1038891342;112760691;25800151;77;62;6303;4555;Philip Simmons;Jennifer Cook
213;Sort hand seem;Action;2019;11/11/2019;USA;13055119;139746492;251856673;19538913;76922236;65;57;1713;1109;Paul Rogers;Lynn Pierce
214;Also analysis sister;Comedy;1981;8/4/1981;USA;383732454;897964618;1305210197;137410411;437797087;59;57;495;128;Claudia Smith;Shannon Hunt
215;Smile popular;Comedy;2012;5/12/2012;Japan;818927642;967190542;183259348;261414972;392421323;5;55;7958;220;Mark Brooks;Richard Mata
216;Strategy boy nor;Romance;1990;26/6/1990;USA;65009388;63390305;116049945;6890251;36294993;95;100;19611;50;Adam Brown;William Washington
217;Item;Documentary;2015;20/12/2015;USA;124364974;782128859;124364974;15143924;37269295;7;74;3193;2215;Benjamin Hudson;Kevin Fernandez
218;Once create;Thriller;2009;14/4/2009;USA;130349565;1890870028;3353342991;501918417;769632646;69;69;11700;852;Renee Campbell;Ashley Gilmore
219;Bank own from;Romance;1973;14/12/1973;USA;2359881279;5685733519;1118735012;1140163314;2559778798;64;63;5239;755;Amanda Montgomery;Mrs. Margaret Smith
220;Three effort green;Romance;1953;30/11/1953;USA;35462563;107532675;162278732;21667559;61577048;79;83;755;95;Tyler Sanchez;Samuel Wyatt
221;School last;Thriller;1975;1/7/1975;USA;34639807;78343662;15425312;22932646;3710001;47;46;1760;127;Jerry Owens;Richard Miller
222;Three find;Comedy;1959;29/10/1959;USA;632526126;1222029205;2841580912;31147467;683322817;53;56;7816;82;Jeremy Davis;Meredith Williams
223;Moment quality item;Drama;2011;8/7/2011;USA;992908048;1070147756;184822822;173153829;533596519;64;58;6047;50;Elizabeth Lane;Seth Smith
224;Everyone add;Comedy;2005;12/12/2005;USA;329680378;159618413;329680378;25176304;73643028;81;85;15121;561;Jacqueline Briggs;Dr. Edward Smith
225;North several;Romance;2002;4/1/2002;UK;256980277;739926138;1150487344;139093024;390418151;47;64;7399;50;Adam Brown;Jennifer Cook
226;Book treatment run issue;Drama;2018;9/1/2018;India;146012544;360558202;630398829;49270032;16395554;57;48;15808;71;Sara Higgins;Michael Ramirez
227;Safe stay;Sci-Fi;2025;25/10/2025;India;295168388;754539388;1453325052;22254607;395223728;37;41;11175;1237;Karen Smith;Donald Benson
228;Quite town;Horror;2015;24/6/2015;USA;258400754;156277599;258400754;33415445;73713485;72;78;401;330;Kimberly Barker;Tricia Thomas
229;Listen;Comedy;2023;7/5/2023;USA;26394906;11559539;26394906;2143325;6290091;51;64;1386;485;Jeffrey Neal;Daryl Douglas
230;Network easy chair;Comedy;1999;22/2/1999;USA;8459447;238449829;418813506;30316572;113902354;66;70;4676;1488;Jessica Rodriguez;Russell Martin
231;Their;Thriller;2014;19/5/2014;USA;252181601;249072574;608337458;38391017;109093182;58;61;134;74;Courtney Reynolds;Sarah Ross
232;Up security;Thriller;2025;7/2/2025;USA;130037495;131396896;238488737;22365734;62425363;64;67;2260;2369;Francisco Ford;Melissa Morales
233;Rest clear;Action;1964;7/10/1964;USA;586770608;308362862;586770608;33254433;166485587;6;57;1494;94;Benjamin Ray;Ashley Gilmore
234;Want voice;Comedy;2009;28/10/2009;Canada;94607214;1569290042;2657150966;264654759;664217226;86;86;581;259;Daniel Brown;Paige Gonzalez
235;Any evidence;Documentary;1991;28/4/1991;USA;499448633;1014775472;1721002478;232055247;42741367;56;57;572;750;Heidi Cisneros;Jason Chavez
236;Art the language;Comedy;2014;28/11/2014;USA;524048136;950902168;184180255;140917331;459468628;53;46;313;92;Jonathan Evans;Shawna Bryant
237;Child right;Drama;2013;21/8/2013;USA;277145239;186366139;448081091;55198227;10944302;57;51;6208;50;Sophia Gomez;Brian Gentry
238;Others line four;Documentary;2022;17/1/2022;USA;961580123;2468854975;3661155367;318446586;1012128884;63;50;13326;234;Vanessa Fox;Michael Martinez
239;Type happy meeting;Thriller;1992;12/2/1992;China;20718427;390089748;631205019;110040368;219228485;49;52;5267;1399;Courtney Reynolds;Andrew Walker PhD
240;Serve policy;Action;1963;30/9/1963;USA;323159286;899713037;1593106548;140721732;400533763;57;55;7778;968;Sara Higgins;Jennifer Hall
241;Down hard use source;Comedy;1966;4/1/1966;USA;105142554;244777445;351115172;66272681;143229947;73;70;1031;107;Rachel Hayes;David Lopez
242;Firm good;Drama;1982;29/1/1982;USA;693288751;1261726381;2598579786;205984144;723286114;78;80;26031;69;Suzanne Gonzalez;William Brooks
243;Ask message;Action;2021;22/6/2021;USA;788209397;118538904;2586238066;196741407;581798029;64;46;2031;689;Robert Hendricks;Sheila Dunn
244;Table pressure;Romance;1965;26/6/1965;UK;458618449;1200658892;2215138014;3230671091;5307252082;55;80;423;2635;Rachel Hayes;Melissa Mcgee
245;Role happy;Drama;1991;31/1/1991;China;18035289;57108127;82179837;7904621;24715686;49;57;293890;433;Dr. Michael Monroe;Brandon Davidson
246;Develop movement;Romance;1959;22/5/1959;Japan;474916825;1128972907;1847849674;18727486;595706726;63;79;171;92;James Miller;Lisa Castro
247;Section right;Romance;1990;22/10/1990;USA;50462333;53144614;90350575;12218345;2777824;63;65;985;292;Charlotte Williams;Jeffrey Holloway
248;Clearly huge wife;Horror;2018;12/10/2018;USA;443517045;276402228;443517045;53745552;157046176;6;51;1444;1856;David Perez;Brittany James
249;Half alone;Sci-Fi;1997;12/8/1997;USA;525740813;125827218;2321938015;376555494;665761798;77;71;10605;1164;Oscar Santos;Joy Huber
250;Market;Drama;2009;25/10/2009;USA;905774687;53985172;976709519;9233585;288947377;86;100;1550;2152;Bryan Murray;Jeffrey Sharp
251;Animal window happy;Drama;1957;9/11/1957;USA;50681757;157940439;240302052;19443998;73960015;71;51;214;136;Crystal Harris;Dominique Aguirre
252;Wait four;Comedy;2018;14/4/2018;USA;96967721;147640305;364286729;35928672;63567861;66;68;1038;50;Daniel Rivera;Sherry Turner
253;Huge view make;Action;2025;12/1/2025;USA;398132136;554175514;905480625;156920294;226820715;62;43;1894;770;Stephanie Hayes;Alexander Haley
254;Worry third;Romance;1991;22/10/1991;USA;28442687;64185975;11623727;13509574;36444349;72;84;500;737;Amber Anderson;David Martin
255;Father carry new late;Comedy;1998;24/3/1998;USA;21678943;152293801;337858197;43660751;78431298;73;81;1285;869;Darlene Murphy;Cameron Pineda
256;Before;Thriller;1990;26/11/1990;USA;69219019;218681512;346079978;41077384;96719532;46;32;27883;1239;Kimberly Barker;Mckenzie Perez
257;Part eight;Comedy;1994;11/6/1994;USA;259019212;220796507;323456533;37720446;10888444;64;66;21600;283;William Banks;Mark Morris
258;Last he;Drama;2002;10/10/2002;China;110837501;356999574;522283338;90725872;183248528;35;39;1783;284;Jennifer Atkinson;Patricia Keller
259;Us check artist;Horror;2008;3/12/2008;USA;12879513;238480993;420849882;69731237;137873156;7;74;2813;71;Dr. Michael Monroe;Carolyn Calhoun
260;Color little;Romance;2002;23/1/2002;USA;1654868629;3291440204;574865227;613661024;1465626504;72;76;3304;512;Kristina Moore;Nicole Dawson
261;As energy;Drama;1999;7/7/1999;USA;56500032;51573264;105566015;11278601;30021423;75;74;230;170;Jeremy Davis;Sharon Riley
262;Maybe article;Drama;1994;15/2/1994;USA;3210571;38230064;55345815;6756534;16089635;9;95;306;66;David Lee;Melissa Mcgee
263;Whom improve;Thriller;2020;22/4/2020;USA;21748798;46723631;91400229;10853756;26898047;81;79;30301;6528;Albert Phillips;Shannon Hunt
264;Reason leader create;Comedy;2005;14/11/2005;UK;23589961;50466999;77049808;6007925;226078;28;28;6587;50;Jennifer Henry;Rebecca Mejia
265;Person material during;Sci-Fi;1972;26/6/1972;USA;53200377;145520772;21736638;18851229;81318198;78;58;11153;63;Daniel Brown;Joshua Walker
266;True live;Comedy;2017;3/4/2017;Japan;24032514;50755228;117751664;98015467;299442008;75;94;8737;53;David Rosales;Thomas Sims
267;Sign nation go;Drama;1968;20/3/1968;USA;5703012139;7513251146;1278413554;2145531195;3677177366;51;44;24619;808;Heidi Cisneros;Jamie Chavez
268;Manager difficult such ball;Thriller;1974;27/2/1974;USA;714018231;1997326412;3480127723;453208823;905763229;47;33;10423;137;Jeremy Ray;Adam Montes
269;Then sound;Comedy;2016;18/1/2016;USA;225345041;424195425;635408281;69114274;20697501;74;60;20914;216;Lori Callahan;Mark Jones
270;Night industry;Drama;2005;26/3/2005;Canada;380198318;258681755;592430762;74370719;105314288;45;55;6443;142;Emily Miller;Kristina Krause
271;Together Mrs;Drama;2019;7/3/2019;USA;659938738;1089052901;1611993373;318504232;51985241;4;34;752;636;Charles Lopez;Lorraine White DDS
272;General less professor;Drama;1983;9/11/1983;France;12685324;28788474;58522253;8102445;14010768;54;39;1146;901;Lisa Atkins;Larry Bishop
273;Between cause sort;Drama;2014;21/8/2014;USA;1303940665;682972538;1303940665;959051;362965797;76;70;4380;239;Christian Hernandez;Mary Wolfe
274;Miss type;Action;2022;4/8/2022;UK;87475671;51700415;87475671;11980284;28899289;64;61;2421;50;Joshua Baker;Isaiah French
275;Style discover bar;Documentary;1995;17/6/1995;USA;182489098;157611796;233441905;28548482;86792333;59;40;1673;1864;Brooke Morales;John Jones
276;Remember instead;Drama;1980;1/12/1980;USA;420309522;1073017235;1729820541;270837188;612684231;61;58;3544;601;Michael Ross;Brenda Wheeler
277;Strategy whose;Drama;1963;26/6/1963;USA;224864721;133124947;224864721;37764742;77704658;83;74;1445;17899;David Hall;Olivia Ortiz
278;Although ever;Action;1989;17/4/1989;USA;40552574;84463737;122281056;13361586;38728513;74;81;1255;136;Paul Rogers;Diane Jacobs
279;Sport just score;Sci-Fi;1997;5/8/1997;USA;377598592;72407083;1464675114;90058082;317952675;34;32;1945;1012;Bryan Murray;Melissa Morales
280;Role personal customer;Thriller;2006;1/6/2006;USA;767366086;1364576753;3243364459;239159063;636666255;52;47;9620;398;Kelsey Ellis;Krystal Cross
281;Exactly since;Drama;2025;23/1/2025;UK;4117101314;5045092419;1178213044;748693791;2959915096;69;57;3587;175570;Andrew Chambers;Sherry Turner
282;Surface ball hospital;Action;1984;16/7/1984;USA;449110593;1294806432;2102793962;159645741;759367764;54;45;78780;141;Stephanie Hayes;Nicholas Richards
283;Under water;Horror;1998;14/7/1998;USA;1988554108;3207385915;7476497606;9239752776;130892553;62;72;15482;4505;Jerry Owens;Christopher Benson
284;Traditional do;Thriller;2013;30/11/2013;UK;2369894654;320706728;47977841;514099258;1524988555;8;92;1219;1089;Amber Anderson;Patricia Keller
285;Can bad during;Drama;1996;29/3/1996;Canada;2211137853;1330053815;248308589;244414282;593387976;28;28;120472;107;Joshua Baker;Brian Mccormick
286;Goal care;Drama;1993;2/2/1993;USA;235328305;377970921;748561385;6035464;163797781;72;66;2517;422;Brooke Morales;April Murphy
287;Base keep;Sci-Fi;2007;7/8/2007;Canada;10610104;867788;19249979;2324846;4826105;81;85;10175;58;Jennifer Atkinson;William Crawford
288;Resource laugh;Drama;2018;16/9/2018;USA;670850622;1348804444;2481530826;374800272;58605268;89;77;3113;102;Anthony Rowland;Danny Kline
289;Raise within;Drama;1992;27/9/1992;France;25279525;60406709;87831898;6510208;3303228;57;58;2974;123;Oscar Santos;Tracy Klein
290;Maybe;Action;1983;10/5/1983;USA;156158169;1009647931;1761762694;292272686;486315251;53;42;305;50;Crystal Harris;Daniel Thompson
291;Work;Action;1966;11/10/1966;USA;13649762;12770467;24519802;3623457;6725891;87;86;985;6677;Dr. Michael Monroe;Daniel Hughes
292;Very store together;Drama;2006;12/12/2006;USA;1271828613;3304249962;4984532771;400402599;1345823467;72;55;37261;255;Benjamin Hudson;Krystal Cross
293;Child realize certain Republican;Action;1976;4/4/1976;USA;99877871;220913478;470237987;41154512;102349176;62;64;4716;215;Elizabeth Lane;Heather Williams
294;Yard accept language;Action;2023;7/8/2023;India;8162805;136678946;303366675;35635612;74612847;75;58;657;131;Heidi Cisneros;Andrew Walker PhD
295;Force;Action;1988;22/12/1988;USA;90024825;229088956;426676079;2359201;111263077;59;64;819;1711;Sonya Clark;Jason Chavez
296;Guy also;Comedy;1987;29/9/1987;France;2763759731;1619089613;3687819422;3973284486;7725447333;63;57;1353;204;Philip Simmons;Russell Martin
297;But board;Romance;1995;14/11/1995;USA;38696539;585136894;1439346643;89281552;312626894;74;68;1211;50;Kayla Young;Larry Bishop
298;Smile;Drama;2012;28/7/2012;USA;355842301;166466849;355842301;34529959;85909179;82;88;717;106466;Crystal Harris;Sabrina Massey
299;Key;Drama;1993;2/10/1993;USA;1219697965;2708759127;4021826133;501922556;1198870867;68;66;11757;1071;James Miller;Daryl Douglas
300;Sea remember myself;Action;2023;20/1/2023;India;178718363;150829906;269921933;30780161;78801223;57;55;220;11857;Benjamin Hudson;Amanda Lawson
301;Today bad time;Documentary;1984;18/12/1984;South Korea;117277138;239779245;373536324;59259638;12700736;34;20;3870;6023;Bethany Rodriguez;Lisa Castro
302;Model western;Romance;2014;21/4/2014;USA;4252518617;1039438614;1639939143;1406663128;4503171368;9;97;319;2059;Susan Farley;William Washington
303;Individual available;Documentary;1977;29/11/1977;USA;49264708;1491259294;2326698782;314757606;636982129;69;57;2588;3598;Karen Barrett;Richard Davis
304;Save moment;Action;1963;2/2/1963;USA;143769211;222932827;37818364;25534837;11792868;49;50;2669;1658;Michael Manning;Noah Harrison
305;Particularly price;Action;1983;5/6/1983;USA;611767662;619086194;885273989;98721275;286058747;72;89;1920;2066;Sean Howard;Becky Kerr
306;Hundred;Drama;1956;6/1/1956;Germany;920851252;100181585;1445212745;157527941;452961597;35;36;2171;1300;Christopher Roach;Stephen Cooper
307;Available born whom;Romance;1968;20/10/1968;Canada;150071868;488285723;744581994;69732712;223265798;32;29;183;50;Thomas Peterson;Ashley Gilmore
308;Include machine standard;Action;2001;24/3/2001;USA;1564535892;2608945152;4752662249;773841834;1460676617;64;64;227;944;Mark Brooks;Nicole Turner
309;Often be response modern;Comedy;2023;9/6/2023;USA;20723463;35628064;52592925;9021148;1437776;7;100;174;5958;Barbara Torres;Michael Martinez
310;Nation receive ten through;Action;2021;30/4/2021;USA;1632177183;1406478412;2735873739;333491342;711863581;41;53;850;2038;Melanie Olson;Melissa Morales
311;Role happy;Romance;1982;31/12/1982;USA;21425921;41968599;60126861;6945755;2238309;77;78;331;1753;Daniel Rivera;Lisa Castro
312;Run serve;Comedy;1972;10/2/1972;Australia;282115544;301312599;744503301;46772007;159108801;73;81;5697;399;Charles Lopez;Ian Williams
313;Paper himself fight;Comedy;2008;12/11/2008;India;1798559397;1315920097;2326122629;255656111;534619855;75;78;40896;131;Karen Robinson;Kimberly Ramirez
314;Tax every east;Drama;1978;24/10/1978;USA;604280256;362830201;843600542;97015461;208918717;63;62;192;8423;Heidi Cisneros;Amber Willis
315;Difference;Thriller;1993;24/5/1993;USA;4206717507;7259907063;1061946193;1365882573;4070372862;52;40;2557;2231;Matthew Beck;Thomas Hill
316;Relationship defense;Horror;2004;28/9/2004;Japan;21604179;19915824;38945704;5954403;10578663;59;53;1583;11482;Kristina Moore;Stephanie Ferrell
317;Religious teacher what;Sci-Fi;1988;1/5/1988;USA;1083923981;465601806;1083923981;137033918;266497774;84;91;6379;313;Heidi Cisneros;Ronald Herrera
318;Force interview fine;Action;1967;25/11/1967;USA;1038503098;2243533748;3893235512;599411473;1160586102;39;36;11775;1820;David Charles;Joy Huber
319;Memory blue;Comedy;1979;9/8/1979;France;5872874366;7910550242;1464070949;2176366985;3893614452;66;89;7497;997;Kim Watkins;Sharon Brady
320;You charge;Romance;1970;3/6/1970;USA;608701703;361177774;608701703;10473144;190356878;74;75;18101;451;Jerry Owens;Nicole Dawson
